open_time_ms,open,high,low,close,volume
1767361440000,63788.90903483,63791.94959655,63765.67618336,63778.81288995,15.92764152
1767361500000,63778.81288995,63797.92476339,63778.81288995,63796.05230710,6.86788351
1767361560000,63796.05230710,63796.05230710,63774.65998331,63777.65045558,20.03629341
1767361620000,63777.65045558,63782.73044635,63777.65045558,63780.86594823,9.77748614
1767361680000,63780.86594823,63797.33425900,63780.86594823,63794.99939834,11.18571183
1767361740000,63794.99939834,63804.28404585,63791.58261223,63797.93332904,7.65096297
1767361800000,63797.93332904,63797.93332904,63776.07756017,63781.44525800,12.03141366
1767361860000,63781.44525800,63787.58355289,63775.25636631,63781.41995960,13.35328532
1767361920000,63781.41995960,63814.53255328,63781.41995960,63808.13097708,6.10841098
1767361980000,63808.13097708,63808.13097708,63784.40490700,63794.27892854,15.49675431
1767362040000,63794.27892854,63815.35246733,63794.27892854,63811.65988531,10.13079463
1767362100000,63811.65988531,63817.42126473,63811.65988531,63814.85881898,15.38228418
1767362160000,63814.85881898,63814.85881898,63797.65960074,63804.74662909,9.37843252
1767362220000,63804.74662909,63815.50868060,63804.74662909,63811.65736005,9.91591341
1767362280000,63811.65736005,63811.95652782,63778.01241209,63794.98446995,12.39091652
1767362340000,63794.98446995,63794.98446995,63777.24224295,63779.40538838,17.88978794
1767362400000,63779.40538838,63779.40538838,63748.38003946,63750.29877613,9.62577793
1767362460000,63750.29877613,63770.90589162,63750.29877613,63762.78141033,15.55955103
1767362520000,63762.78141033,63786.64909524,63756.74073955,63771.69491740,13.47537179
1767362580000,63771.69491740,63789.22858247,63771.69491740,63786.27446741,15.37126941
1767362640000,63786.27446741,63819.42434803,63786.27446741,63815.07803972,12.45318013
1767362700000,63815.07803972,63815.07803972,63810.51114094,63811.92825924,12.44793837
1767362760000,63811.92825924,63811.92825924,63794.25104033,63795.87140503,14.42670426
1767362820000,63795.87140503,63815.61802375,63795.87140503,63807.62308365,16.77058263
1767362880000,63807.62308365,63807.62308365,63757.31385138,63764.02290964,12.22447638
1767362940000,63764.02290964,63765.10530627,63748.84525361,63756.97527994,12.67049036
1767363000000,63756.97527994,63757.24011170,63740.76790569,63749.00400870,18.74679654
1767363060000,63749.00400870,63766.16952890,63749.00400870,63764.75637944,13.65893835
1767363120000,63764.75637944,63782.44300749,63746.58878059,63764.51589404,6.82614883
1767363180000,63764.51589404,63764.51589404,63705.40709225,63713.82270408,8.64133850
1767363240000,63713.82270408,63732.02400056,63713.82270408,63727.57575509,12.02786006
1767363300000,63727.57575509,63741.08181951,63726.39353777,63733.73767864,11.71039908
1767363360000,63733.73767864,63733.73767864,63725.45565136,63727.27313720,3.31291306
1767363420000,63727.27313720,63727.27313720,63678.53219625,63689.55075322,4.73626625
1767363480000,63689.55075322,63689.55075322,63675.51262579,63678.27048980,14.55902271
1767363540000,63678.27048980,63689.10943116,63642.67963174,63665.89453145,18.08911921
1767363600000,63665.89453145,63673.35743802,63652.28449126,63662.82096464,14.80136696
1767363660000,63662.82096464,63706.04160191,63662.82096464,63693.38382019,9.98022689
1767363720000,63693.38382019,63694.26949527,63688.97616238,63691.62282883,7.37748422
1767363780000,63691.62282883,63691.62282883,63660.67443139,63663.78141295,12.85563221
1767363840000,63663.78141295,63682.65609123,63663.78141295,63675.78306849,12.02149253
1767363900000,63675.78306849,63687.78591533,63670.39262475,63679.08927004,16.50855060
1767363960000,63679.08927004,63679.08927004,63667.86978225,63672.90887659,5.36541108
1767364020000,63672.90887659,63705.00941259,63672.90887659,63689.88641383,7.39030993
1767364080000,63689.88641383,63714.51280977,63689.88641383,63702.62086363,14.16844160
1767364140000,63702.62086363,63702.62086363,63681.76240243,63689.25658996,16.79911644
1767364200000,63689.25658996,63717.91473800,63689.25658996,63714.38950612,6.97755920
1767364260000,63714.38950612,63724.49039496,63700.73665535,63712.61352515,6.69587405
1767364320000,63712.61352515,63720.12630780,63691.66205523,63705.89418152,13.21313113
1767364380000,63705.89418152,63705.89418152,63663.67651133,63670.36178653,8.11002784
1767364440000,63670.36178653,63670.36178653,63647.44056171,63654.46739385,9.92624869
1767364500000,63654.46739385,63671.60056308,63654.46739385,63668.62532203,15.81088588
1767364560000,63668.62532203,63708.94472246,63668.62532203,63705.75179544,13.65798944
1767364620000,63705.75179544,63712.16597456,63685.16987714,63698.66792585,4.10214273
1767364680000,63698.66792585,63698.66792585,63685.29131035,63689.89360931,16.35089943
1767364740000,63689.89360931,63697.57859928,63684.21074521,63690.89467225,14.79829354
1767364800000,63690.89467225,63697.30079092,63690.89467225,63695.78553890,6.76694413
1767364860000,63695.78553890,63710.01177884,63695.78553890,63708.26170286,13.76192849
1767364920000,63708.26170286,63712.60055097,63671.03171490,63691.81613293,7.74339908
1767364980000,63691.81613293,63702.25574286,63688.57045857,63695.41310071,12.30039422
1767365040000,63695.41310071,63715.45525485,63695.41310071,63707.69076989,13.84376906
1767365100000,63707.69076989,63707.69076989,63688.96941474,63692.13045126,7.53710540
1767365160000,63692.13045126,63692.13045126,63667.98879776,63673.24501820,13.33906797
1767365220000,63673.24501820,63673.24501820,63640.16738935,63647.37350367,15.79872167
1767365280000,63647.37350367,63663.90284894,63647.37350367,63662.29923553,11.17082030
1767365340000,63662.29923553,63662.29923553,63646.56995253,63648.23513752,12.79584076
1767365400000,63648.23513752,63648.23513752,63624.84955814,63627.97164841,19.65915255
1767365460000,63627.97164841,63657.71119474,63627.97164841,63655.48221344,12.22748770
1767365520000,63655.48221344,63655.48221344,63605.51054498,63606.69580607,17.26955140
1767365580000,63606.69580607,63615.13787085,63606.69580607,63613.05392404,16.77845396
1767365640000,63613.05392404,63626.45811617,63608.50912985,63617.48362301,13.85798890
1767365700000,63617.48362301,63617.48362301,63602.69448682,63607.02545704,14.77421233
1767365760000,63607.02545704,63623.67622128,63602.66727862,63613.17174995,9.83836454
1767365820000,63613.17174995,63657.29263319,63613.17174995,63649.12938060,8.53094850
1767365880000,63649.12938060,63649.12938060,63618.58845300,63629.92752781,8.14352845
1767365940000,63629.92752781,63629.92752781,63591.32600148,63592.56395237,10.21065034
1767366000000,63592.56395237,63601.84379793,63580.31296276,63591.07838034,11.05337134
1767366060000,63591.07838034,63591.07838034,63572.42913352,63577.32974828,14.48090791
1767366120000,63577.32974828,63604.38127325,63577.32974828,63596.59357922,16.81764469
1767366180000,63596.59357922,63606.41391534,63596.59357922,63602.72854272,8.75174345
1767366240000,63602.72854272,63602.72854272,63584.86317938,63592.64784092,10.96920432
1767366300000,63592.64784092,63592.64784092,63576.51632448,63582.71308377,10.60200733
1767366360000,63582.71308377,63582.71308377,63530.31097575,63532.29079643,11.90685117
1767366420000,63532.29079643,63537.64770740,63512.02479416,63524.83625078,9.09187374
1767366480000,63524.83625078,63534.78692500,63524.83625078,63532.80678138,15.45765404
1767366540000,63532.80678138,63556.63264372,63530.33942545,63543.48603459,10.56246668
1767366600000,63543.48603459,63543.48603459,63534.05293776,63536.64721098,12.87385883
1767366660000,63536.64721098,63540.62116322,63534.12119759,63537.37118040,16.70495431
1767366720000,63537.37118040,63557.47261150,63537.37118040,63554.58331047,17.31510389
1767366780000,63554.58331047,63565.94195798,63544.44285026,63555.19240412,7.35724440
1767366840000,63555.19240412,63584.65648466,63544.40669982,63564.53159224,9.64926003
1767366900000,63564.53159224,63564.53159224,63558.21262780,63561.24069498,13.03000851
1767366960000,63561.24069498,63561.24069498,63543.07780540,63545.56135766,12.38274562
1767367020000,63545.56135766,63550.19079772,63536.08508484,63543.13794128,13.21620545
1767367080000,63543.13794128,63556.31610446,63543.13794128,63550.66471275,10.90789524
1767367140000,63550.66471275,63558.92011926,63545.31056683,63552.11534304,11.88107438
1767367200000,63552.11534304,63566.92359050,63552.11534304,63561.20145895,10.43009604
1767367260000,63561.20145895,63565.45246541,63561.20145895,63563.59900343,15.11006558
1767367320000,63563.59900343,63573.03417478,63551.54218453,63562.28817966,13.25292775
1767367380000,63562.28817966,63590.57422270,63562.28817966,63589.42961769,7.25032827
1767367440000,63589.42961769,63598.09615686,63579.71074506,63588.90345096,18.06642178
1767367500000,63588.90345096,63598.77804269,63578.65698595,63588.71751432,12.59609211
1767367560000,63588.71751432,63588.71751432,63556.07128943,63560.74097738,14.54920055
1767367620000,63560.74097738,63560.74097738,63533.49091399,63539.37392036,13.27519867
1767367680000,63539.37392036,63539.37392036,63509.96131879,63515.29095031,10.35161153
1767367740000,63515.29095031,63547.19933499,63515.29095031,63545.12025888,15.86291720
1767367800000,63545.12025888,63566.54539384,63545.12025888,63559.70687429,11.72381541
1767367860000,63559.70687429,63585.98886996,63541.29395416,63563.64141206,12.89416507
1767367920000,63563.64141206,63563.64141206,63552.47301304,63556.53409111,7.13826418
1767367980000,63556.53409111,63566.83171617,63552.06739538,63559.44955577,13.52471754
1767368040000,63559.44955577,63559.44955577,63556.24606791,63557.69778974,12.56907675
1767368100000,63557.69778974,63592.47140160,63557.69778974,63591.19902136,14.07368692
1767368160000,63591.19902136,63591.19902136,63533.39879318,63535.31025183,12.52149401
1767368220000,63535.31025183,63535.31025183,63515.86277588,63522.54542964,14.40732567
1767368280000,63522.54542964,63562.38618856,63522.54542964,63552.09442048,7.42909699
1767368340000,63552.09442048,63572.49378232,63552.09442048,63563.83551671,9.28784275
1767368400000,63563.83551671,63563.83551671,63544.13525597,63552.59343000,11.70568055
1767368460000,63552.59343000,63592.88778288,63552.59343000,63591.54955953,4.87771545
1767368520000,63591.54955953,63591.54955953,63564.49186689,63571.51195341,9.82715106
1767368580000,63571.51195341,63571.51195341,63548.33136365,63556.86612413,12.22807531
1767368640000,63556.86612413,63556.86612413,63546.83512151,63549.06670337,13.90002498
1767368700000,63549.06670337,63569.35678689,63537.66311732,63553.50995210,10.57492279
1767368760000,63553.50995210,63556.26533747,63542.81939436,63549.54236592,10.81564175
1767368820000,63549.54236592,63563.68742998,63549.54236592,63561.40115435,6.41463785
1767368880000,63561.40115435,63576.71375026,63561.40115435,63575.48536890,14.83052983
1767368940000,63575.48536890,63623.59993384,63575.48536890,63611.86061662,8.72578853
1767369000000,63611.86061662,63633.49632676,63609.65478008,63621.57555342,8.62452973
1767369060000,63621.57555342,63640.09732980,63621.57555342,63631.68375173,14.46914633
1767369120000,63631.68375173,63631.68375173,63612.02820615,63614.19579222,16.62825300
1767369180000,63614.19579222,63618.31908212,63614.19579222,63616.74911202,14.80422542
1767369240000,63616.74911202,63616.74911202,63614.30822682,63615.38165920,1.06521772
1767369300000,63615.38165920,63638.99323753,63596.18892955,63617.59108354,15.80905255
1767369360000,63617.59108354,63626.73208036,63617.59108354,63622.31228274,14.28839644
1767369420000,63622.31228274,63622.31228274,63585.83055427,63602.22000677,15.67539973
1767369480000,63602.22000677,63616.98967847,63586.36703540,63601.67835693,11.50900169
1767369540000,63601.67835693,63635.64770017,63601.67835693,63627.67648402,14.59169517
1767369600000,63627.67648402,63627.67648402,63599.19265800,63612.24980584,14.91076516
1767369660000,63612.24980584,63612.24980584,63589.65174306,63593.17952425,17.53303259
1767369720000,63593.17952425,63596.12602697,63574.70000344,63585.41301521,11.26777763
1767369780000,63585.41301521,63585.41301521,63564.74746743,63567.09203781,14.25811053
1767369840000,63567.09203781,63591.95294223,63567.09203781,63587.11443466,11.61611749
1767369900000,63587.11443466,63615.09699244,63567.27193341,63591.18446292,12.56812758
1767369960000,63591.18446292,63591.18446292,63579.04785739,63583.56082511,1.39184918
1767370020000,63583.56082511,63592.42447313,63537.10802914,63564.76625113,2.58523037
1767370080000,63564.76625113,63564.76625113,63545.88598728,63552.59525302,10.93912016
1767370140000,63552.59525302,63580.54888680,63552.59525302,63579.36172056,13.12303855
1767370200000,63579.36172056,63591.25974692,63579.09777053,63585.17875872,1.82772816
1767370260000,63585.17875872,63598.64364750,63585.17875872,63595.36027862,7.56877672
1767370320000,63595.36027862,63595.36027862,63570.68116654,63582.67992281,9.07552261
1767370380000,63582.67992281,63626.66859578,63582.67992281,63623.38561608,11.91170060
1767370440000,63623.38561608,63634.82169505,63623.38561608,63632.09766877,17.88812934
1767370500000,63632.09766877,63632.09766877,63623.94252882,63625.64254151,16.60082379
1767370560000,63625.64254151,63646.35021006,63625.64254151,63637.82414424,8.99484514
1767370620000,63637.82414424,63650.18837037,63637.82414424,63645.95333593,14.55278917
1767370680000,63645.95333593,63645.95333593,63622.93525153,63630.03521176,11.10814959
1767370740000,63630.03521176,63649.15279986,63630.03521176,63643.75664924,16.04130684
1767370800000,63643.75664924,63643.75664924,63603.34021834,63613.24315066,10.42770134
1767370860000,63613.24315066,63613.24315066,63597.51249982,63600.51884660,12.15144455
1767370920000,63600.51884660,63600.51884660,63559.60858836,63568.52414148,15.35484909
1767370980000,63568.52414148,63589.67651968,63551.31748439,63570.49700203,22.38908709
1767371040000,63570.49700203,63570.49700203,63541.37404142,63548.53955754,10.87907930
1767371100000,63548.53955754,63562.63633174,63536.45920795,63549.54776984,7.63607676
1767371160000,63549.54776984,63549.54776984,63511.27551813,63518.56387858,15.46559390
1767371220000,63518.56387858,63518.56387858,63498.34262079,63506.37100684,7.38135357
1767371280000,63506.37100684,63511.96298958,63485.44157764,63498.70228361,17.69808338
1767371340000,63498.70228361,63498.70228361,63469.70519389,63470.89337750,11.27647415
1767371400000,63470.89337750,63470.89337750,63446.75785403,63448.06113618,12.30819408
1767371460000,63448.06113618,63448.06113618,63429.15365004,63438.16969359,15.86873745
1767371520000,63438.16969359,63438.16969359,63427.30132263,63429.32054567,10.08668562
1767371580000,63429.32054567,63456.52869863,63429.32054567,63450.92695694,18.28432845
1767371640000,63450.92695694,63450.92695694,63411.78769268,63418.68793877,12.74717583
1767371700000,63418.68793877,63439.37060306,63417.40988410,63428.39024358,14.10300202
1767371760000,63428.39024358,63451.55268284,63428.39024358,63440.99768417,14.34136497
1767371820000,63440.99768417,63450.01209157,63422.74676823,63436.37942990,12.14795522
1767371880000,63436.37942990,63449.51995780,63419.91329462,63434.71662621,13.55725053
1767371940000,63434.71662621,63442.84678248,63432.86578062,63437.85628155,10.04055262
1767372000000,63437.85628155,63437.85628155,63431.78238921,63433.21169899,13.89728879
1767372060000,63433.21169899,63452.39871765,63421.83017788,63437.11444777,12.91429370
1767372120000,63437.11444777,63459.74815015,63437.11444777,63451.58373404,9.09151872
1767372180000,63451.58373404,63474.67483098,63451.58373404,63467.76761391,10.67047035
1767372240000,63467.76761391,63467.76761391,63410.76216900,63422.68453423,9.37756540
1767372300000,63422.68453423,63422.68453423,63393.59853417,63402.51066655,15.69381038
1767372360000,63402.51066655,63402.70346990,63383.18400085,63392.94373538,15.69057887
1767372420000,63392.94373538,63392.94373538,63381.09263213,63384.78646042,9.43090948
1767372480000,63384.78646042,63384.78646042,63347.66681664,63349.09179538,14.22206260
1767372540000,63349.09179538,63371.34498535,63349.09179538,63362.49648061,13.45540008
1767372600000,63362.49648061,63386.98541480,63362.49648061,63375.60301129,11.41711017
1767372660000,63375.60301129,63417.05956737,63375.60301129,63401.89725781,13.40383368
1767372720000,63401.89725781,63421.21721339,63395.68915489,63408.45318414,12.84571537
1767372780000,63408.45318414,63429.93209415,63408.45318414,63424.00339407,14.18197318
1767372840000,63424.00339407,63445.63824932,63424.00339407,63436.55114008,11.31451758
1767372900000,63436.55114008,63459.65264121,63434.50038569,63447.07651345,9.84171133
1767372960000,63447.07651345,63447.07651345,63412.86008260,63415.33848201,12.41579236
1767373020000,63415.33848201,63415.33848201,63401.24790515,63404.78923043,13.15693099
1767373080000,63404.78923043,63404.78923043,63382.41564435,63383.78863095,4.08220144
1767373140000,63383.78863095,63383.78863095,63366.82126214,63372.05199407,12.30250733
1767373200000,63372.05199407,63392.33317968,63365.82050852,63379.07684410,17.34714895
1767373260000,63379.07684410,63402.72675836,63379.07684410,63400.08650135,17.50236428
1767373320000,63400.08650135,63400.08650135,63382.46353708,63383.52733990,11.88473513
1767373380000,63383.52733990,63383.52733990,63349.88076301,63357.78463376,17.43966662
1767373440000,63357.78463376,63357.78463376,63338.58808026,63341.93655278,16.84985850
1767373500000,63341.93655278,63359.83402202,63341.93655278,63355.03484774,10.98129203
1767373560000,63355.03484774,63355.03484774,63326.21092232,63333.00205303,12.35985591
1767373620000,63333.00205303,63343.22579819,63329.92729585,63336.57654702,10.90585543
1767373680000,63336.57654702,63340.91462141,63320.69813576,63330.80637858,12.17123365
1767373740000,63330.80637858,63334.53275019,63328.06045857,63331.29660438,14.21346133
1767373800000,63331.29660438,63331.29660438,63288.23982442,63296.04722842,5.28323328
1767373860000,63296.04722842,63336.18725588,63296.04722842,63335.08698034,11.58101954
1767373920000,63335.08698034,63335.08698034,63310.84089944,63315.96059838,16.30331321
1767373980000,63315.96059838,63321.19678616,63297.78125814,63309.48902215,15.14912903
1767374040000,63309.48902215,63314.47214611,63298.39935585,63306.43575098,14.84449969
1767374100000,63306.43575098,63342.85949844,63306.43575098,63338.64703841,12.48174656
1767374160000,63338.64703841,63338.64703841,63305.86206653,63311.18621578,10.42619419
1767374220000,63311.18621578,63337.55074605,63311.18621578,63328.17562065,10.16093694
1767374280000,63328.17562065,63328.17562065,63296.23501213,63304.88537149,11.59811184
1767374340000,63304.88537149,63313.65084828,63297.04923376,63305.35004102,11.91233755
1767374400000,63305.35004102,63316.69042894,63296.66114887,63306.67578890,15.47177515
1767374460000,63306.67578890,63325.16988520,63301.55668968,63313.36328744,14.75538897
1767374520000,63313.36328744,63313.36328744,63288.78265677,63293.95572879,12.73283584
1767374580000,63293.95572879,63301.23692342,63286.35977231,63293.79834787,8.45542270
1767374640000,63293.79834787,63301.62178831,63276.82489149,63289.22333990,16.72533041
1767374700000,63289.22333990,63289.22333990,63272.26467330,63277.92786619,16.07516437
1767374760000,63277.92786619,63277.92786619,63260.05172546,63265.47146283,13.03208561
1767374820000,63265.47146283,63271.99452181,63260.64937050,63266.32194616,2.92661317
1767374880000,63266.32194616,63274.96220367,63265.03513089,63269.99866728,7.37308145
1767374940000,63269.99866728,63269.99866728,63233.04369235,63238.91960321,12.23864502
1767375000000,63238.91960321,63239.73858934,63234.42760474,63237.08309704,7.94899081
1767375060000,63237.08309704,63237.08309704,63225.06168474,63229.35123514,24.68013794
1767375120000,63229.35123514,63268.41126484,63229.35123514,63254.55367067,5.98620890
1767375180000,63254.55367067,63254.55367067,63232.19632627,63233.44879604,13.84500713
1767375240000,63233.44879604,63239.09018184,63225.90887494,63232.49952839,16.48950366
1767375300000,63232.49952839,63232.49952839,63194.31814245,63209.78949425,5.34692568
1767375360000,63209.78949425,63216.22734121,63209.78949425,63214.17923728,8.63382994
1767375420000,63214.17923728,63228.28783941,63214.17923728,63221.85107370,14.22711701
1767375480000,63221.85107370,63227.59474310,63216.77497342,63222.18485826,14.41472011
1767375540000,63222.18485826,63250.53024874,63222.18485826,63247.57293145,11.30116995
1767375600000,63247.57293145,63247.57293145,63212.71300624,63220.46048162,15.59497938
1767375660000,63220.46048162,63220.46048162,63209.86723435,63213.42467661,8.74537439
1767375720000,63213.42467661,63248.82839060,63213.42467661,63239.59058651,12.63805787
1767375780000,63239.59058651,63245.82294187,63239.59058651,63243.23474410,13.77347517
1767375840000,63243.23474410,63243.23474410,63229.10056234,63233.50952820,11.15767270
1767375900000,63233.50952820,63250.42035691,63223.25788149,63236.83911920,16.40873559
1767375960000,63236.83911920,63277.15445922,63234.17139409,63255.66292665,21.64796901
1767376020000,63255.66292665,63284.87733745,63255.66292665,63280.53040614,17.23416532
1767376080000,63280.53040614,63315.64205772,63280.53040614,63307.07336295,9.27532198
1767376140000,63307.07336295,63318.83096706,63304.79259390,63311.81178048,14.28083447
1767376200000,63311.81178048,63311.81178048,63289.22389693,63298.05825979,15.06929347
1767376260000,63298.05825979,63320.70485230,63297.02001150,63308.86243190,8.59558204
1767376320000,63308.86243190,63311.84579217,63301.29573114,63306.57076166,17.78004496
1767376380000,63306.57076166,63337.01731417,63306.57076166,63333.14084826,10.73681108
1767376440000,63333.14084826,63335.06036580,63332.49412355,63333.77724468,7.83058206
1767376500000,63333.77724468,63337.44292832,63303.78981640,63320.61637236,11.03094129
1767376560000,63320.61637236,63340.80834509,63320.61637236,63336.35308106,17.12732469
1767376620000,63336.35308106,63378.10460049,63336.35308106,63373.47438612,9.82505618
1767376680000,63373.47438612,63373.47438612,63349.13318681,63358.69295182,12.59332361
1767376740000,63358.69295182,63375.19844827,63358.69295182,63368.39887733,14.61114803
1767376800000,63368.39887733,63368.39887733,63343.27959625,63344.28818977,10.04281175
1767376860000,63344.28818977,63398.86558096,63344.28818977,63384.05751699,17.84739439
1767376920000,63384.05751699,63401.53862918,63371.75928936,63386.64895927,13.15829855
1767376980000,63386.64895927,63401.54580771,63383.81378836,63392.67979803,17.31763123
1767377040000,63392.67979803,63392.67979803,63374.60792271,63378.77742927,12.13848230
1767377100000,63378.77742927,63390.60103236,63378.22807262,63384.41455249,10.17452934
1767377160000,63384.41455249,63398.51224309,63384.41455249,63395.49630513,7.31784470
1767377220000,63395.49630513,63407.32834710,63390.87479283,63399.10156997,12.67235887
1767377280000,63399.10156997,63430.16788728,63399.10156997,63426.59460918,6.51102129
1767377340000,63426.59460918,63438.22035334,63426.59460918,63434.84764157,9.61333190
1767377400000,63434.84764157,63454.37528528,63433.34250293,63443.85889411,16.64774693
1767377460000,63443.85889411,63443.85889411,63416.35868609,63428.10298577,10.71032621
1767377520000,63428.10298577,63428.10298577,63388.12757491,63391.97163857,13.33792667
1767377580000,63391.97163857,63423.93265180,63391.97163857,63415.41524635,5.66663872
1767377640000,63415.41524635,63464.12047948,63415.41524635,63459.88315898,16.52897115
1767377700000,63459.88315898,63484.82819658,63459.88315898,63479.79199355,12.91778353
1767377760000,63479.79199355,63484.13978827,63460.27717320,63472.20848074,7.66873174
1767377820000,63472.20848074,63490.38158851,63472.20848074,63485.00192427,3.77054913
1767377880000,63485.00192427,63500.96228793,63463.30088556,63482.13158674,6.09446509
1767377940000,63482.13158674,63505.28355213,63475.89956859,63490.59156036,12.83737310
1767378000000,63490.59156036,63567.10303167,63490.59156036,63558.91836870,9.89482751
1767378060000,63558.91836870,63577.29092391,63558.91836870,63571.80345279,14.28186909
1767378120000,63571.80345279,63571.80345279,63543.08928430,63545.98534463,18.98160160
1767378180000,63545.98534463,63545.98534463,63515.84426296,63516.88043589,6.97420066
1767378240000,63516.88043589,63552.29915812,63516.88043589,63547.47499710,12.87135815
1767378300000,63547.47499710,63590.46145411,63547.47499710,63575.11381217,17.24808805
1767378360000,63575.11381217,63575.11381217,63538.83148716,63551.23694802,10.21494731
1767378420000,63551.23694802,63575.06609915,63551.23694802,63569.65853039,7.07750361
1767378480000,63569.65853039,63569.65853039,63519.70432491,63533.15780736,14.85275286
1767378540000,63533.15780736,63544.42846168,63533.15780736,63543.25899468,15.61933626
1767378600000,63543.25899468,63549.36050279,63528.60349643,63538.98199961,11.28408754
1767378660000,63538.98199961,63557.03292308,63538.98199961,63551.46259374,12.27698216
1767378720000,63551.46259374,63551.46259374,63504.97359877,63517.54466085,16.62286052
1767378780000,63517.54466085,63532.20544601,63502.38384683,63517.29464642,3.89206806
1767378840000,63517.29464642,63517.29464642,63497.96077420,63507.09602779,11.97075661
1767378900000,63507.09602779,63507.09602779,63496.71309149,63497.71515228,8.32420903
1767378960000,63497.71515228,63502.51204126,63491.54755902,63497.02980014,8.51958994
1767379020000,63497.02980014,63499.65797912,63477.84662841,63488.75230377,18.81413965
1767379080000,63488.75230377,63488.75230377,63462.45393581,63467.93423655,11.24334917
1767379140000,63467.93423655,63469.17377390,63454.17976852,63461.67677121,14.46773256
1767379200000,63461.67677121,63463.42368233,63450.05941778,63456.74155006,8.83704090
1767379260000,63456.74155006,63488.80892673,63456.74155006,63473.44537068,12.47182036
1767379320000,63473.44537068,63479.06484298,63465.25863637,63472.16173968,4.36256073
1767379380000,63472.16173968,63479.59526925,63471.28015917,63475.43771421,18.63859316
1767379440000,63475.43771421,63494.51223965,63466.05957250,63480.28590607,9.65336035
1767379500000,63480.28590607,63516.57952011,63480.28590607,63509.18863823,13.92175226
1767379560000,63509.18863823,63514.51082239,63508.77201926,63511.64142083,8.63081999
1767379620000,63511.64142083,63511.64142083,63490.25025951,63495.16746526,8.84201076
1767379680000,63495.16746526,63503.04846414,63483.32798893,63493.18822654,9.86096689
1767379740000,63493.18822654,63493.18822654,63475.46685226,63480.06973218,16.77900270
1767379800000,63480.06973218,63486.86093444,63470.06938176,63478.46515810,4.94011672
1767379860000,63478.46515810,63498.87832886,63478.46515810,63489.79249792,10.16610327
1767379920000,63489.79249792,63490.77621168,63456.29224469,63473.53422819,20.55239340
1767379980000,63473.53422819,63473.53422819,63457.37149647,63458.90720072,10.12345965
1767380040000,63458.90720072,63458.90720072,63423.04165115,63426.78924310,5.53113751
1767380100000,63426.78924310,63426.78924310,63402.09172613,63409.22607341,6.93014831
1767380160000,63409.22607341,63409.22607341,63380.96253957,63387.16816729,9.92558170
1767380220000,63387.16816729,63395.87731337,63384.10619307,63389.99175322,17.03414760
1767380280000,63389.99175322,63407.21271668,63389.99175322,63400.26729741,13.81307254
1767380340000,63400.26729741,63400.26729741,63379.71899727,63381.92907536,12.03195874
1767380400000,63381.92907536,63381.92907536,63357.82364601,63365.46858487,11.91415955
1767380460000,63365.46858487,63365.46858487,63353.91764196,63357.52772048,8.75102661
1767380520000,63357.52772048,63413.08320139,63357.52772048,63403.88851068,8.30174693
1767380580000,63403.88851068,63403.88851068,63377.77592044,63386.47863626,12.32353358
1767380640000,63386.47863626,63386.68005390,63361.91610819,63374.29808104,2.18897652
1767380700000,63374.29808104,63374.29808104,63359.48831150,63361.21400928,15.89615818
1767380760000,63361.21400928,63361.21400928,63340.03635274,63349.76670242,16.01086067
1767380820000,63349.76670242,63374.94323508,63349.76670242,63365.33685200,10.81740959
1767380880000,63365.33685200,63365.33685200,63344.79291778,63354.42153306,8.77641880
1767380940000,63354.42153306,63376.49642533,63324.17207300,63350.33424917,9.88449866
1767381000000,63350.33424917,63350.33424917,63325.38184529,63327.89642800,12.61031013
1767381060000,63327.89642800,63343.06129077,63327.89642800,63337.94636402,6.17084964
1767381120000,63337.94636402,63338.24225471,63327.69133661,63332.96679566,14.39284161
1767381180000,63332.96679566,63354.05528242,63332.96679566,63350.99016470,17.26076538
1767381240000,63350.99016470,63373.36190436,63350.99016470,63370.86631160,4.99120091
1767381300000,63370.86631160,63370.86631160,63340.63665510,63346.25075556,13.87176922
1767381360000,63346.25075556,63351.46318504,63324.01005984,63337.73662244,13.64557705
1767381420000,63337.73662244,63354.13334059,63337.73662244,63347.25348109,10.96512883
1767381480000,63347.25348109,63372.89516323,63347.25348109,63371.51405563,13.07410229
1767381540000,63371.51405563,63394.73257501,63371.51405563,63393.54361785,9.48885915
1767381600000,63393.54361785,63393.54361785,63382.17948034,63383.64066593,12.70459329
1767381660000,63383.64066593,63422.59834156,63383.64066593,63414.03969626,9.78937024
1767381720000,63414.03969626,63434.50730164,63414.03969626,63433.28346631,16.54630092
1767381780000,63433.28346631,63433.43694268,63420.34082547,63426.88888408,13.26880575
1767381840000,63426.88888408,63459.18357682,63426.88888408,63446.87685431,15.35961368
1767381900000,63446.87685431,63464.24074244,63444.94709271,63454.59391757,14.27585245
1767381960000,63454.59391757,63454.59391757,63434.12340627,63439.90175816,13.25866764
1767382020000,63439.90175816,63477.44402290,63439.90175816,63470.97512358,15.15095357
1767382080000,63470.97512358,63470.97512358,63445.93193423,63448.07540050,16.40106781
1767382140000,63448.07540050,63448.07540050,63419.50130859,63424.06402293,20.00994560
1767382200000,63424.06402293,63434.06680306,63412.75948123,63423.41314214,15.01478802
1767382260000,63423.41314214,63423.41314214,63417.40071134,63420.27181601,4.55754945
1767382320000,63420.27181601,63420.27181601,63399.22332792,63409.12128704,13.00622861
