open_time_ms,ema,rsi,atr,vwap
1767399960000,63732.0149372581,61.5865813567,24.3250286081,63828.4683649032
1767400020000,63733.1941402417,54.4988051479,24.4554928280,63829.3103582909
1767400080000,63734.0819470067,47.3610514390,24.8210080737,63829.3687157650
1767400140000,63734.9443261571,46.9679813177,23.4144529606,63829.0059564172
1767400200000,63735.5231162498,40.9083369428,24.6513018000,63827.9496600815
1767400260000,63736.1909544426,43.6093861551,24.7509215648,63827.6344850854
1767400320000,63737.1239577540,50.5834780646,25.9026559956,63827.5613362893
1767400380000,63738.0642866287,50.9824108701,24.7107648760,63827.6230176558
1767400440000,63738.8782156778,48.0392949496,24.0538450437,63827.4760879205
1767400500000,63739.8361438581,51.9233265941,23.8326112283,63827.6782141268
1767400560000,63740.6939435246,49.5475552944,23.8359382485,63827.6450447974
1767400620000,63741.4344426238,46.7801950604,23.4137221961,63827.3893723415
1767400680000,63742.5502699438,56.0761275765,24.7657306574,63827.7575850420
1767400740000,63743.7046717443,57.1230896876,23.9100966724,63828.8796157058
1767400800000,63744.6261644297,51.2584074533,24.5080109966,63829.2339991132
1767400860000,63745.5604600614,51.7873720585,25.0139712141,63829.3820495487
1767400920000,63746.3471396483,48.2382828476,24.9066671692,63829.2888002417
1767400980000,63746.7994875809,41.0813449534,25.9047870453,63828.4738696829
1767401040000,63747.2799465464,42.0068647464,24.6689254315,63827.9258131821
1767401100000,63747.7904190834,43.0350127055,23.6831617073,63826.9817714780
1767401160000,63748.1948285346,40.7755386018,23.2199225681,63825.9251058753
1767401220000,63748.9418737339,50.4023613798,25.0047341335,63825.7504156235
1767401280000,63749.6244124980,48.9904532067,24.5555821229,63825.5625402629
1767401340000,63750.0764741441,43.8105108620,24.7321081723,63824.7591770566
1767401400000,63750.3743097393,40.7078060561,24.4468189001,63823.5854412423
1767401460000,63750.8937664330,46.7944890133,24.9686985527,63823.1610858675
1767401520000,63751.1510593856,41.5394789904,25.9607635988,63822.0247685307
1767401580000,63751.5616237708,45.5336145158,25.6424813514,63821.3289618336
1767401640000,63751.9480884477,45.1073480066,24.5084987036,63821.0971556684
1767401700000,63752.2158673750,42.6406956801,23.7834350780,63820.2769905517
1767401760000,63752.7866893106,50.4141603314,24.7848657916,63819.7909883270
1767401820000,63753.6349157703,56.3176789314,26.3639947313,63820.0771827234
1767401880000,63754.6018404898,58.6961046369,25.6873018164,63820.4742558228
1767401940000,63755.4086499871,54.8865235106,25.9280628331,63820.7010677939
1767402000000,63756.2571948116,55.9056433135,26.0752685523,63820.9202320400
1767402060000,63757.0513905378,54.6785439340,25.7342142138,63821.1292595436
1767402120000,63757.8596634491,55.1857415199,25.2024475346,63821.4088421556
1767402180000,63758.5166025579,51.1656503064,24.5581639982,63821.5151210609
1767402240000,63759.2326027570,52.8586813230,23.5463775261,63821.6383598389
1767402300000,63760.1167274977,57.1343110880,23.9577089713,63821.9246519294
1767402360000,63760.7744757157,50.9551022949,23.8894559973,63822.1413399779
1767402420000,63761.6233839936,55.6489033303,24.4203748376,63822.3715653144
1767402480000,63762.3746554459,53.1764197315,23.7997854884,63822.4832840427
1767402540000,63763.0214914397,50.5471493145,23.2680006228,63822.5892105648
1767402600000,63763.3326473394,42.8071372142,24.1916154718,63822.3307660694
1767402660000,63763.9238690172,49.9109204419,24.7042872472,63822.2777406683
1767402720000,63765.0426492622,59.9924503509,27.3146624361,63822.5627704004
1767402780000,63766.4368701849,64.1651916871,28.3257313970,63824.0358621507
1767402840000,63767.8783041424,65.0031058580,27.0391876865,63824.5893711923
1767402900000,63769.3910079642,66.1961104248,26.2719141914,63825.7848764671
1767402960000,63770.8328246198,64.6482685858,25.5311014410,63826.2224520686
1767403020000,63772.0430838371,58.8803216097,26.1309217416,63827.5529057544
1767403080000,63773.0385337851,54.0338039207,25.8734503393,63828.3773971912
1767403140000,63773.9886329793,53.2092876164,25.8183388251,63829.1105097744
1767403200000,63774.9216429708,53.0215968238,24.2960339026,63829.7164904635
1767403260000,63775.7301353669,50.1466730162,23.5066315424,63829.8647307733
1767403320000,63776.6045937056,51.9487637375,22.8897948232,63830.2030841703
1767403380000,63777.4150044103,50.4792406128,22.2948072846,63830.4647973807
1767403440000,63778.2259597247,50.7127756142,23.5263227577,63830.7422159610
1767403500000,63779.1677067227,54.4448037275,23.3458574935,63831.3541964153
1767403560000,63779.8584167688,47.6784654412,23.5192547223,63831.7495010396
1767403620000,63780.3740989429,43.6165811044,23.1403192147,63831.8032588939
1767403680000,63780.8964596819,43.9775600339,23.2141776254,63831.8046695161
1767403740000,63781.1102291312,37.3601213790,24.1010940678,63831.5487694537
1767403800000,63781.2165106297,35.3696880826,23.4290593294,63830.9649384311
1767403860000,63781.5060775398,41.2657561033,23.9565674733,63830.6596371277
1767403920000,63781.9020764858,44.4991389516,23.2915115046,63830.5730987060
1767403980000,63782.4582323958,49.0349139429,23.3959109801,63830.6446848640
1767404040000,63782.9978470410,48.7471290650,23.1916968759,63830.6922728862
1767404100000,63783.7583888458,54.6410489375,23.5103392878,63830.9720154528
1767404160000,63784.7282598642,59.4538281913,23.6627560203,63831.5256648638
1767404220000,63785.7800141910,61.3191010912,25.9991979380,63831.5304924258
1767404280000,63787.0067804921,64.8479793927,25.6483932126,63832.5277000425
1767404340000,63788.5560244060,70.1414268998,26.9972182891,63833.2153400689
1767404400000,63789.9613206997,66.0291212284,27.2752322442,63833.9802639820
1767404460000,63791.5139608562,68.5235755127,26.9376941002,63834.9743784501
1767404520000,63793.2390579447,71.1782307165,26.6473099526,63835.7267079350
1767404580000,63795.2200255532,74.5384715969,27.5199542583,63837.8679518929
1767404640000,63797.0143023460,69.2231437156,27.1415425423,63838.8951549087
1767404700000,63798.6702061832,65.5877576527,26.3874967966,63840.1716628593
1767404760000,63800.5145525042,68.6066455664,26.8721095639,63841.9288363267
1767404820000,63802.2805458216,66.7598774834,26.4214747933,63843.2942564172
1767404880000,63804.2419839872,69.8616100958,26.1725147574,63843.8154705396
1767404940000,63806.3122103587,71.5817106866,25.9544706250,63845.3086087594
1767405000000,63808.3488538520,71.1392449642,24.8225061914,63846.0952082933
1767405060000,63810.0878942053,62.2830699921,25.1700575788,63846.8204727721
1767405120000,63812.1390363623,67.4639971289,25.9308208738,63848.6730686216
1767405180000,63814.4300591056,70.8691408723,26.3324525774,63849.5802211032
1767405240000,63816.5786213844,67.3778963117,25.9346258480,63851.7016391813
1767405300000,63818.6652162989,66.1868742654,25.8533006230,63853.5457225065
1767405360000,63820.3925499160,57.1187245369,26.9817330654,63854.6465171352
1767405420000,63822.0493655187,55.8211004778,26.7349630953,63855.7062149180
1767405480000,63823.6117263426,53.8934139068,25.8897483530,63856.4159139118
1767405540000,63825.1998382841,54.7840707073,26.5446460558,63857.4447115594
1767405600000,63826.8647887658,56.8001050186,27.3261030932,63858.4887484002
1767405660000,63828.2438259853,49.8419224417,27.6558840626,63859.1014412256
1767405720000,63829.8847415375,55.8074433707,27.9835889729,63859.8593088838
1767405780000,63831.6132454578,57.8433633732,26.8554328969,63860.8850607780
1767405840000,63833.2163079111,55.0009824917,26.0368285354,63862.6249501826
1767405900000,63834.6972332048,52.2865779221,25.1260738959,63863.6644224131
1767405960000,63836.0499479576,49.4764936564,24.6436820445,63864.9282094374
1767406020000,63837.2620034600,46.4621150911,24.8315508571,63865.8280179566
1767406080000,63838.2727014086,42.3289703280,24.8569560291,63866.5027108336
1767406140000,63839.1899865751,40.6155967839,24.3993016710,63866.8036816866
1767406200000,63840.3798242516,48.2400875668,25.1916046641,63867.2689865929
1767406260000,63841.5000391909,46.9095323191,24.2333783570,63868.0008506610
1767406320000,63842.7731300118,51.0378106035,25.0181922803,63868.6261415556
1767406380000,63843.9752055882,49.5614192725,23.7717535943,63869.4202349923
1767406440000,63845.2926605230,52.7723630509,24.5895616551,63869.7076158883
1767406500000,63846.6499297234,54.0807320724,23.3961167326,63870.3277690036
1767406560000,63847.9424085258,52.5611327575,22.1674859726,63871.2896860039
1767406620000,63849.1528239967,50.4991414178,21.2737173349,63872.0683148235
1767406680000,63850.1536160313,45.0635128035,21.3258802543,63872.7090952179
1767406740000,63851.2490236924,48.2391624524,21.6923905306,63873.7075122386
1767406800000,63852.0942792600,42.2251856055,22.8881194545,63874.0672864080
1767406860000,63852.8947394663,41.3802874633,22.1054430363,63874.5479915089
1767406920000,63853.3384622246,34.2961821704,23.3643807942,63874.6870100286
1767406980000,63854.1126532636,44.1779217709,24.3900849515,63874.8659946225
1767407040000,63855.0544539846,48.5411525461,24.4217467838,63875.4295204331
1767407100000,63856.2347863963,54.0147473086,24.6929335565,63875.9265588515
1767407160000,63857.3886928726,53.6507841975,23.7718660208,63876.5158356402
1767407220000,63858.7056693424,57.3319932891,23.4732023316,63877.4297760463
1767407280000,63860.0633120535,58.4273620596,22.5324605624,63878.3416452813
1767407340000,63861.2597893845,54.3046031534,22.2645741899,63879.1034533363
1767407400000,63862.7090135954,59.7822823116,22.9450751408,63879.7387964079
1767407460000,63864.0518243753,57.2148537177,22.0911738628,63880.4882293768
1767407520000,63865.4384042123,58.4094362829,21.1554746436,63881.1302601623
1767407580000,63866.6879854613,54.8526677763,20.7200375843,63881.8909800220
1767407640000,63868.1889831883,60.4124326246,21.4671884178,63882.9355918680
1767407700000,63869.7325339180,61.5242122918,23.4740705114,63884.2414453032
1767407760000,63871.5534180636,66.6583061685,24.8116305763,63885.4821701575
1767407820000,63873.4963306425,68.8047578250,24.7426052667,63886.6840009373
1767407880000,63875.2354673493,63.0517423457,24.9952510613,63887.6348107819
1767407940000,63876.9012835293,61.3733703263,24.0810521174,63888.5788509847
1767408000000,63878.7383871576,64.7612452651,24.1252323973,63890.5225482589
1767408060000,63880.4318965681,60.9227109910,24.0610732387,63890.9058974219
1767408120000,63882.0825068093,60.1249588458,22.7693413574,63892.0499362265
1767408180000,63883.6523441035,58.1009231690,21.8366860754,63892.8460595538
1767408240000,63885.1770355062,57.1502663313,21.2227288888,63893.8385335589
1767408300000,63886.7326741142,58.2980388770,21.7194620822,63894.6253345979
1767408360000,63888.4105941400,61.6063283726,21.6332866027,63895.2260176672
1767408420000,63890.0489290745,60.7440551479,20.9789476669,63896.1533940498
1767408480000,63891.5123367703,54.9989551699,22.0211618962,63896.6701456730
1767408540000,63892.6910665600,46.8697236669,23.2750350547,63896.8685086138
1767408600000,63893.5852646685,40.3784846003,24.2621363928,63897.2143298977
1767408660000,63894.4068006651,39.0182365501,23.9599684384,63897.8734403741
1767408720000,63895.3372961355,42.8283390200,23.9063979998,63898.5321024038
1767408780000,63896.3034576765,44.2666060152,22.8636746352,63899.2035707235
1767408840000,63897.4543545244,50.1134722258,22.7221367163,63899.5757383928
1767408900000,63898.3886248611,44.7733194898,22.8912000173,63900.2826546795
1767408960000,63899.3533578081,45.9747272586,21.9210794410,63900.8177671828
1767409020000,63900.4536385607,50.2312753777,22.9800145823,63901.5056007435
1767409080000,63901.6052730297,51.9801476193,22.7381586922,63902.1434768510
1767409140000,63902.7178343003,51.1226541266,22.4386599651,63902.8813126816
1767409200000,63904.0396449654,57.1905636744,22.4991026820,63903.8473719152
1767409260000,63905.1504205200,51.0593534852,23.0919674010,63904.7344134580
1767409320000,63906.1974889874,49.5375134201,22.4857052519,63905.0306116810
1767409380000,63907.1746119069,47.8028717382,22.6123955422,63905.5852043371
1767409440000,63907.9824005784,43.4131919664,22.6390533547,63906.3047388461
1767409500000,63909.0671655054,51.9060783058,23.3717694394,63906.9728365123
1767409560000,63910.3628564746,57.2778341533,24.3855504439,63907.5566509345
1767409620000,63911.6889027038,58.2572135314,23.5017918869,63908.1165138381
1767409680000,63913.1962649918,62.4289405973,23.8005723438,63908.5267955874
1767409740000,63914.8933287454,66.2514545530,24.1129987104,63909.2818306366
1767409800000,63916.5648291072,65.9451706714,22.5726989377,63910.3023182217
1767409860000,63918.4253843233,69.5399435084,22.5230016629,63910.4943192828
1767409920000,63920.4902251919,72.8794496906,22.7729407635,63911.3741162564
1767409980000,63922.4907772126,71.2282997912,21.5702121973,63912.3489746846
1767410040000,63924.3684846949,67.3607086389,20.9775619536,63913.2126149555
1767410100000,63926.1644150427,65.0299748123,20.0816142156,63914.1995705647
1767410160000,63928.2163046304,69.8980822954,20.6896088596,63915.2111834373
1767410220000,63930.4822327898,73.3224144218,20.9952724034,63915.8543979949
1767410280000,63932.9011346283,75.5635658293,21.7149820961,63917.1913306766
1767410340000,63935.2613867962,74.2402631861,20.8361032473,63918.6482010653
1767410400000,63937.6987757171,75.5803287117,20.2323760813,63920.4784968308
1767410460000,63939.9488541941,69.2897895510,20.5806670493,63921.4429281599
1767410520000,63942.1403802245,67.9392276685,20.9824422087,63922.2302238330
1767410580000,63944.5678268851,72.1112525467,21.9963402502,63923.0593865502
1767410640000,63947.0288721737,72.9603706991,21.0726106543,63924.0427848188
1767410700000,63949.1515528744,61.9251658012,22.5702408242,63925.0572886385
1767410760000,63951.4149365385,64.8748824990,22.5485977215,63926.2351618236
1767410820000,63953.7552262207,66.5876410927,21.7257869824,63927.0563636253
1767410880000,63956.3727360992,71.1642425824,22.9182525403,63928.4134905750
1767410940000,63958.8108997724,66.1838402413,22.4956774162,63929.7872900044
1767411000000,63961.2808158867,67.0901047098,22.8769331504,63931.3274584458
1767411060000,63963.9738637933,70.8151067961,23.6155593979,63933.1242127874
1767411120000,63966.4722745448,65.4125102754,23.7743522704,63933.6362052730
1767411180000,63969.2348712601,69.6997430285,25.6093892274,63934.8845111028
1767411240000,63971.7415518665,63.0485475218,25.8506675611,63936.4878038821
1767411300000,63974.4550912520,66.5381044139,26.7064800205,63938.6349341056
1767411360000,63977.1847832143,67.1598661317,26.3865959331,63939.6542647885
1767411420000,63979.7513110544,63.1756259380,25.6669773666,63940.7696886035
1767411480000,63982.4801482963,66.1615993334,25.5305818804,63941.7734253959
1767411540000,63985.0009268798,61.0291855661,25.8321363258,63943.6012411342
1767411600000,63987.4257853485,59.0960150657,26.1822500658,63944.4517252130
1767411660000,63989.9972099498,62.2029286244,25.9939193091,63946.1150745850
1767411720000,63992.2601215099,54.7762285844,26.8692985270,63947.5827791464
1767411780000,63994.4964089205,54.6741657056,25.6871216222,63948.9606690688
1767411840000,63996.7863658387,56.2950921794,24.8612811882,63949.7020876780
1767411900000,63998.9623631477,53.8065469169,24.1885236744,63951.2745309403
1767411960000,64001.1893962857,55.4956317727,23.4360451701,63952.1514079512
1767412020000,64003.5398189729,58.7483505920,23.2346354233,63953.5901927040
1767412080000,64006.0036564838,61.5899129595,22.8613432265,63955.4984421659
1767412140000,64008.2180575870,54.8946584341,24.1070326997,63956.7974461149
1767412200000,64010.3464810217,53.1264937745,24.7146589692,63958.0241623210
1767412260000,64012.4794470390,53.7715163497,24.1513288637,63959.0035706960
1767412320000,64014.6458595099,55.1831939249,23.3442171089,63959.9724354958
1767412380000,64016.9745344361,59.6453523974,23.5733752777,63961.2217297288
1767412440000,64019.2086356331,57.2604581899,23.7561582438,63962.7515420223
1767412500000,64021.2553322654,52.0733990390,24.0207918387,63963.6404825415
1767412560000,64023.3021427884,52.6461583551,23.4551914396,63964.0485224350
1767412620000,64025.3736914748,53.9514455430,22.3845949010,63965.6972951336
1767412680000,64027.1986818410,46.9672574113,22.7054305238,63966.9820249193
1767412740000,64028.9213592210,44.6489122885,21.8967947058,63967.9333040153
1767412800000,64030.6082900745,44.1302670937,21.8039350185,63969.1456972013
1767412860000,64032.3760651905,47.5717889956,21.1910962133,63969.7177708813
1767412920000,64034.1751158511,49.2566235661,20.6307951578,63971.2548089530
1767412980000,64036.1130765815,54.3288075544,20.9939701270,63971.8591783518
1767413040000,64037.8128032255,47.2299592725,21.7276484229,63972.5317944971
1767413100000,64039.6492368541,51.9717195622,21.9538956387,63973.4475201218
1767413160000,64041.2832946626,46.5708393420,22.6978910396,63974.4221092572
1767413220000,64043.1236803307,52.9385976368,22.8891197111,63975.4318533864
1767413280000,64044.7966537646,48.7475456299,22.4128707401,63975.8981876040
1767413340000,64046.3517724094,46.0807284326,22.6752766082,63976.6337015438
1767413400000,64047.6607474810,40.6256601959,23.1969386876,63977.0195632775
1767413460000,64049.1800835767,47.1505158234,23.2363269823,63978.3605483392
1767413520000,64050.6560466621,46.4551168364,22.1853932443,63978.9677782209
1767413580000,64052.3781506391,53.3018814283,23.1954177528,63979.0466123561
1767413640000,64054.1440502109,54.7572935467,22.3751983456,63980.0890028590
1767413700000,64055.9911755752,57.0924218340,21.6222118956,63981.0272527596
1767413760000,64058.1342524159,63.5401314918,22.8789568679,63982.1104235281
1767413820000,64060.2078251993,62.0021818190,22.5451732925,63983.1913484670
1767413880000,64062.2028583225,60.1187309310,21.7911259494,63984.2396566550
1767413940000,64064.3362123245,63.3900911014,21.9458575007,63985.8901169874
1767414000000,64066.4369823518,62.9905721386,22.4755864694,63986.6188566704
1767414060000,64068.3282414257,56.6093851613,22.7711633568,63986.7735815468
1767414120000,64070.2278007300,57.2795113046,22.5202287059,63987.8828001141
1767414180000,64072.1026122342,57.0748514578,21.6289563143,63988.6935298320
1767414240000,64073.9680834634,57.3363844930,20.3836371885,63990.1456036770
1767414300000,64075.9168154051,60.1917036310,21.2945433407,63991.3076094277
1767414360000,64077.7883399591,57.8251837306,21.7370610060,63991.9376016702
1767414420000,64079.7107055716,59.8667414929,20.8026533051,63993.2676262112
1767414480000,64081.5172805583,55.8175553728,20.1921751837,63994.2033460943
1767414540000,64082.9285717712,43.4608563742,22.3054328668,63995.1557953810
1767414600000,64084.4064760084,46.2025403505,21.5584164238,63995.5211278069
1767414660000,64086.0141884675,50.8055598614,21.1602159792,63996.3807165480
1767414720000,64087.4165966478,45.3335898869,21.0977488092,63997.0584119163
1767414780000,64088.7875390247,44.8523533802,21.2926393443,63997.7699328490
1767414840000,64089.9218233298,39.1521166586,21.5163543430,63998.8158317404
1767414900000,64091.0967173219,41.0302174052,20.5352943149,63999.7299268587
1767414960000,64092.1877231294,39.2167157564,19.9074272849,64000.2621237775
1767415020000,64093.3617114823,42.7580747377,20.0310629810,64001.3021667427
1767415080000,64094.3481137980,38.2582793803,19.9564877760,64002.2273123981
1767415140000,64095.3757951129,40.2260023923,20.0942323765,64002.8026532353
1767415200000,64096.4780714705,43.4481769439,19.4369292520,64003.2610391362
1767415260000,64097.6118192790,45.0444243051,19.0228060773,64004.2381631444
1767415320000,64098.5344399363,39.4040743786,20.8727950519,64004.7982669576
1767415380000,64099.4512909236,39.5432087395,20.4942520578,64004.9641909970
1767415440000,64100.6296037237,49.4582387765,21.5139051355,64005.4256735736
1767415500000,64101.6770055618,45.8883115600,20.9608542736,64006.0531082035
1767415560000,64102.6682026573,44.5578409127,19.9562049276,64007.0043279387
1767415620000,64103.9851911472,54.8853332506,21.6421659133,64008.0815698759
1767415680000,64105.3369426659,56.1400773474,20.6622386279,64008.8307675085
1767415740000,64106.4932006359,50.3991719414,20.6384053717,64009.5710659780
1767415800000,64107.7075219107,52.4023284059,19.7486155464,64009.9331571566
1767415860000,64108.9883259345,54.6307267876,19.2701073486,64011.0214169441
1767415920000,64110.3508139224,57.2229510949,19.0792201266,64011.5651387796
1767415980000,64111.2483826985,44.2177957650,21.8813687232,64012.1868025626
1767416040000,64112.4800843256,52.9672377323,23.0814372478,64012.7473577023
1767416100000,64113.6831572755,52.5436520418,22.8578645602,64013.6085258247
1767416160000,64115.0424987814,56.4018771489,23.1524540475,64014.5924822431
1767416220000,64116.6210354770,61.1117005471,23.7238329280,64015.4995881894
1767416280000,64118.4161590521,65.1577370354,23.9014680628,64015.9234964930
1767416340000,64119.9423326524,58.1188914886,24.8546023863,64017.1106822794
1767416400000,64121.1868594274,51.7320327390,25.6610901807,64018.1347737614
1767416460000,64122.5585982764,54.5499396284,24.9843821484,64018.7601255045
1767416520000,64124.0016482572,56.2249729778,24.1120276147,64019.3260958638
1767416580000,64125.2919180909,52.8100736265,23.6941665399,64020.2842323593
1767416640000,64126.4066624753,49.0401346183,23.4572512640,64021.4627338127
1767416700000,64127.2750589039,44.1337557808,24.2114251610,64022.2696263074
1767416760000,64128.3101092579,48.2855348887,24.6474125888,64022.5023100230
1767416820000,64129.0886369175,43.4059811812,24.8314240434,64022.7351652359
1767416880000,64129.4155323673,36.2866950645,26.4446083711,64023.3577641733
1767416940000,64129.6238290078,34.6942624114,25.6992090140,64023.6626667601
1767417000000,64129.8905293948,36.2733350933,25.8595474152,64024.0842300122
1767417060000,64129.7541904606,30.9394786850,27.3182688505,64024.5179367217
1767417120000,64129.6770014140,32.4827843742,27.0598972017,64025.0853650402
1767417180000,64129.2839326211,28.6986436542,27.6866566985,64025.3354573138
1767417240000,64128.9447647959,30.0834340339,27.6460018408,64025.6106293178
1767417300000,64128.7345438719,33.5734244521,27.7217791502,64025.8155607154
1767417360000,64128.4435267518,32.4229433210,26.8622446207,64026.0176985528
1767417420000,64128.4060996606,39.2082056902,26.9460968577,64026.3503444322
1767417480000,64128.6613865687,46.0153983219,27.3253792187,64026.7048299578
1767417540000,64128.6532593650,41.5448103924,27.5623968832,64027.0150312600
1767417600000,64128.8036951092,45.0382720158,27.2040628912,64027.2616068793
1767417660000,64128.9297065938,44.6227933493,26.1301681288,64027.5617539133
1767417720000,64129.3635007639,51.1625281218,28.1086766657,64028.0722040898
1767417780000,64129.3740334455,43.6387881161,30.4189550921,64028.2787300313
1767417840000,64129.1646921771,40.2915257252,30.2547089855,64028.4265328566
1767417900000,64129.2002042271,45.2843069192,30.3304779038,64028.4805721002
1767417960000,64129.4818572895,49.8680207858,30.6991685022,64028.8121094031
1767418020000,64129.8042429515,50.6542920197,29.0127964340,64029.2143454681
1767418080000,64129.7982479367,44.9797150981,29.4262922207,64029.6236482857
1767418140000,64129.5364027835,41.0794087783,29.7322677137,64029.9423799992
1767418200000,64129.3518456579,42.6425179979,28.3558971402,64030.1574217312
1767418260000,64128.6658132907,35.7576794908,30.7173490154,64030.2683307604
1767418320000,64128.0780027842,37.7239589434,30.0292137849,64030.3734679371
1767418380000,64127.4419865131,37.0026052545,28.6790494047,64030.4354308562
1767418440000,64126.7268601700,35.8361755942,27.5185261992,64030.5282950543
1767418500000,64126.3706650689,43.7055064989,28.5346483348,64030.6955737725
1767418560000,64125.8503899081,41.1179736937,27.8859167246,64030.8506771426
1767418620000,64125.1400080990,38.2749671999,27.4485008269,64030.9413128093
1767418680000,64124.3596407996,37.1825234007,26.8013332397,64030.9914013801
1767418740000,64123.8225881274,42.5780586464,27.1722313879,64031.1250531391
1767418800000,64123.4781758292,46.5121208612,27.2977514825,64031.2267020539
1767418860000,64122.9030524167,42.5843980815,27.1762720062,64031.3896838987
1767418920000,64121.8596048695,35.9628111529,28.7955459318,64031.3985527715
1767418980000,64121.0107451298,39.8751044302,28.2890578469,64031.3986446639
1767419040000,64119.6468184114,33.5935699155,30.8456915088,64031.2990549306
1767419100000,64117.9034610301,29.7985751322,31.5414525197,64031.2658424151
1767419160000,64116.3412372706,33.1861597525,31.0269265684,64031.1085361312
1767419220000,64115.0763336380,38.6693234911,31.6492734373,64030.9391343581
1767419280000,64114.1337691453,44.1002223188,32.4697675834,64030.9060754249
1767419340000,64113.3580164599,46.6843485109,31.9027683023,64030.9189207903
1767419400000,64112.4382462952,44.5468810794,30.7848231317,64030.9065222661
1767419460000,64111.4380922850,43.2874293390,29.8257188088,64030.8266160690
1767419520000,64110.6760923072,47.3714993307,29.4984131635,64030.8187786065
1767419580000,64109.4691558059,41.0574619570,30.8977681546,64030.7206825492
1767419640000,64108.2703611177,41.0071549101,29.4032889975,64030.5968350155
1767419700000,64106.9742039911,39.5330310630,28.9286151832,64030.4085169203
1767419760000,64105.9137618326,43.9563862022,29.3505727648,64030.3850935628
1767419820000,64104.6816512788,41.2958403891,28.8897018102,64030.3184400594
1767419880000,64103.5653155575,43.3919726358,28.0276056982,64030.2135277828
1767419940000,64101.9083068302,36.0107280358,30.2020228318,64029.9710840385
1767420000000,64099.9447707005,32.5229345091,30.9409590419,64029.7949238101
1767420060000,64098.2295341509,37.1645506658,31.7623382737,64029.4706025785
1767420120000,64096.1627321615,33.2012091419,33.2017540999,64029.0200226122
1767420180000,64094.0180198214,32.2129240416,31.9847486952,64028.6342728559
1767420240000,64091.8663119000,31.9185050881,30.1005810434,64028.0449619607
1767420300000,64089.5035979705,29.5341431276,29.8046004790,64027.4776279516
1767420360000,64087.0233086096,28.1590046189,29.3624612233,64027.1155499805
1767420420000,64084.3309841294,25.9738264732,29.2519543396,64026.9243966748
1767420480000,64081.5655750620,25.0891842857,28.1011014721,64026.1599346024
1767420540000,64078.9857230182,29.1985521989,27.8739893556,64025.3605603605
1767420600000,64076.5409711274,31.9809156485,26.9511743908,64024.5465809572
1767420660000,64074.1738020137,33.3536057780,25.6632364739,64024.3255789780
1767420720000,64071.2542806233,27.0065597428,28.3606363325,64023.6612769260
1767420780000,64067.8709314477,22.9767100808,30.2546173041,64022.7750830648
1767420840000,64064.2160182044,20.8971205384,30.6129870945,64021.5766272592
1767420900000,64060.7238525691,23.9656995861,29.9032993488,64021.0491310450
1767420960000,64057.5205050161,29.8567136894,30.0655283928,64020.1524982766
1767421020000,64054.4566537602,32.2512138635,29.5216637216,64019.8838005322
1767421080000,64051.5411215500,34.8726647331,29.6545929923,64019.3394673307
1767421140000,64049.0162652455,42.2578030773,31.4429521858,64018.7668531843
1767421200000,64046.4775226129,41.7084335856,30.2457949707,64018.2748850402
1767421260000,64044.0031399133,42.5150959372,29.2295224076,64017.8897392990
1767421320000,64042.0324483716,51.3911838562,30.9751278547,64017.5722882077
1767421380000,64040.3734839465,55.8660923923,31.2812272827,64017.4134297721
1767421440000,64038.5903516645,53.3204032976,30.2885532633,64017.0746014410
1767421500000,64036.5655920097,48.8963431217,30.0861097445,64016.8939615658
1767421560000,64034.6453883939,50.3404037234,28.7122910787,64016.3055605450
1767421620000,64033.0967781913,55.9395336182,29.9663562075,64016.0519002129
1767421680000,64031.6433634932,57.1181215260,29.0560592551,64015.6770735015
1767421740000,64030.4020208684,59.9738793766,28.9619821549,64015.3976223642
1767421800000,64029.3083853585,61.8480754075,27.9385843288,64015.2159660481
1767421860000,64028.7045433219,67.6244224265,29.6105545526,64015.0575742243
1767421920000,64028.0311456906,65.9283164365,28.1360147607,64014.8972514401
1767421980000,64027.0444015949,59.1602726317,29.2320844222,64014.7163581578
1767422040000,64026.0556039761,58.9186518954,29.7196851403,64014.5757764331
1767422100000,64024.7769081948,53.0298105792,29.8252733542,64014.3278311830
1767422160000,64023.7061693427,56.1071127501,29.9401003256,64014.0637974564
1767422220000,64022.5076753677,53.4343313239,29.6888080378,64013.7301525895
1767422280000,64021.2925954566,52.8755571524,27.9179359558,64013.4516396175
1767422340000,64020.4884570295,59.2892010224,28.9145660085,64013.1825739581
1767422400000,64019.5445938014,56.2363404094,28.0695024907,64013.0269417287
1767422460000,64018.6001430546,56.0264718974,26.4629858002,64012.7021669032
1767422520000,64017.5369572783,53.2771839116,25.6099532905,64012.6360199312
1767422580000,64016.4622262786,52.7954403741,25.2095030110,64012.4771533752
1767422640000,64015.4719466504,54.2796919887,25.5402569331,64012.2582739549
1767422700000,64014.9060218418,61.5891008590,26.9058145324,64012.0853877930
1767422760000,64013.8420864678,50.9339235443,29.4540048140,64011.8041149114
1767422820000,64012.7670140669,50.5278734227,28.3894106329,64011.5541422505
1767422880000,64011.3770117985,44.7667809901,28.8270617608,64011.2575032998
1767422940000,64010.4620544870,52.9496144002,30.4277508306,64010.9800013283
1767423000000,64009.9166852458,58.1663331282,32.3119610928,64010.8179261950
1767423060000,64009.2899895230,56.5415866547,30.9931986807,64010.6735174265
1767423120000,64008.9646037749,60.5753715370,31.1838632322,64010.5981771946
1767423180000,64008.8881471966,63.6045801615,30.9556620482,64010.5555136397
